,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría,% Mercado
426,8.0,A,INST. ENTRE RÍOS RETIRO,0.0124010936420098,1,0.875826233502651,,,108.224144987051,96.7737841271103,133.73912,641.2242382044561,2012-03,Seguros de Retiro,0.6
427,9.0,A,METLIFE  RETIRO,0.0102178824911516,822,4.01100708654808,,,148.883268222159,95.5343098810774,773.745049707578,336.28398568438854,2012-03,Seguros de Retiro,0.49
428,10.0,A,NACIÓN RETIRO,0.274876977146988,1721,3.24286395263312,,,110.03631661474,96.0558001663727,84.1050051148129,204.7319337941641,2012-03,Seguros de Retiro,13.24
429,11.0,A,ORÍGENES RETIRO ,0.0990221304893784,1537,1.45002053066184,,,108.730284669168,98.0402324505787,15.1137618269256,73.42616583995441,2012-03,Seguros de Retiro,4.77
430,12.0,A,OVERSAFE RETIRO,0.0,134,5.10879638375333,,,127.133932534571,93.8321212587383,5.42385413912054,3.7255090190613838,2012-03,Seguros de Retiro,0.0
431,13.0,A,PROFUTURO RETIRO,0.00715333034066456,4,2.68221304913175,,,103.309067536076,97.0417643469189,44.3172343772965,219.91249104301383,2012-03,Seguros de Retiro,0.34
432,14.0,A,PROYECCIÓN RETIRO,0.0,0,2.98851055945592,,,101.627320195068,85.5129949406915,171.616703898906,0.0,2012-03,Seguros de Retiro,0.0
433,15.0,A,SAN CRISTÓBAL RETIRO,0.0887033014520138,63,1.44974546597954,,,114.154305616596,97.4238344199777,194.600550815409,138.30899975103773,2012-03,Seguros de Retiro,4.27
434,16.0,A,SEGUNDA RETIRO,0.0785211156693986,3,1.5528583401084,,,106.128919819741,98.1492901417386,74.7799139113609,0.0,2012-03,Seguros de Retiro,3.78
435,17.0,A,SMG RETIRO ,0.0313919321436337,92,1.77499424067383,,,114.575316913063,97.1954718960612,292.427378041235,74.9403509464276,2012-03,Seguros de Retiro,1.51
436,18.0,A,UNIDOS RETIRO,0.0308312928400631,35,2.8787832290291,,,102.127892606774,97.0389171108793,8.6575609852439,350.41821564164485,2012-03,Seguros de Retiro,1.49
437,19.0,A,ZURICH RETIRO,0.0,2,5.21853832290413,,,227.199864719144,92.3547568101799,220.9227,183.45179332284405,2012-03,Seguros de Retiro,0.0
