,Nº,NJ,Denominación,ProducciónTotal,CantidaddeJuicios,(Créditos/Activos),(Dispon.+Invers.)/Deudasc/Aseg.,(Dispon.+Invers.+Inmuebles)/Deudasc/Aseg.,(Dispon.+Invers.+Inmueb.)/(Deudasc/Aseg.+Comp.Técn.),(Inversiones+Inmuebles)/Activos,Superávit/CapitalRequerido,(Dispon.+Invers.)/CompromisosExigibles,Fecha,Categoría,% Mercado
1455,64.0,A,LIDERAR ,0.72457026671195,11364.0,24.1380107451682,127.958476012997,134.414032571512,121.535711256387,73.341392201001,22.527629433108,45.3288487588082,2015-06,Patrimoniales y Mixtas,1.06
1456,65.0,C,LUZ Y FUERZA,0.0289118659278981,242.0,16.3501394050242,159.309371238306,169.559880564217,136.37823420933,81.1113842441478,16.3431722222222,14.0228672921784,2015-06,Patrimoniales y Mixtas,0.04
1457,66.0,A,MAPFRE,1.69995882552573,2492.0,52.4981314875429,118.578720200506,120.867786556413,82.1809870098897,44.8136556406995,55.5902957389247,3.20113723439683,2015-06,Patrimoniales y Mixtas,2.49
1458,67.0,A,MERCANTIL ANDINA,1.7093720753741,2270.0,44.8182231892157,98.8107151238199,103.777707988191,77.1300919635552,48.3968594202752,29.7609997164889,24.0544513926237,2015-06,Patrimoniales y Mixtas,2.5
1459,68.0,A,MERCANTIL ASEGURADORA,0.00709487517508906,1.0,8.61474563748595,899.169210457321,0.0,797.9591407549,79.4513790146501,25.1999388888889,0.0,2015-06,Patrimoniales y Mixtas,0.01
1460,69.0,A,MERIDIONAL,1.83865304045682,4522.0,59.2713667886188,167.5664674695,170.722570102699,79.2124718599185,35.7172042604584,201.699284638808,14.6623336834548,2015-06,Patrimoniales y Mixtas,2.69
1461,70.0,A,METLIFE ,1.12539684253711,616.0,19.9778989221752,566.016372755379,566.016372755379,157.77638342582,76.4220246465681,107.530996935443,41.5642020424129,2015-06,Patrimoniales y Mixtas,1.65
1462,71.0,A,METROPOL,0.0416270048008068,432.0,37.1496105826079,138.504280630322,144.689612744036,103.241754416256,61.4426343162408,31.1982944444444,307.710727475153,2015-06,Patrimoniales y Mixtas,0.06
1463,72.0,A,NACIÓN ,3.03351003439012,5428.0,31.0602074926781,184.114834837233,184.114834837233,124.510904815457,66.5915500938761,205.763216386734,19.8478691649534,2015-06,Patrimoniales y Mixtas,4.44
1464,73.0,A,NATIVA,0.0831849952843764,372.0,30.7090986847536,124.156754759073,124.312444789148,94.7422844929165,63.7446896671531,44.8593405232696,53.7331097276741,2015-06,Patrimoniales y Mixtas,0.12
1465,74.0,A,NIVEL,0.0444557191332481,304.0,27.9285468776978,93.1509103873082,113.85319072313,93.3137670980655,66.1956068153721,73.0239166666667,202.136327113365,2015-06,Patrimoniales y Mixtas,0.07
1466,75.0,A,NOBLE ,0.0490731372443607,825.0,34.277018766916,111.960335575192,111.960335575192,84.2577108852743,59.4722124619584,104.061555555556,40.7695171709853,2015-06,Patrimoniales y Mixtas,0.07
1467,76.0,A,NORTE,0.423351760672183,925.0,39.8909612511984,160.128046986065,160.60548134504,107.066204493267,54.6001718041852,107.382915161887,23.043472881943,2015-06,Patrimoniales y Mixtas,0.62
1468,77.0,C,NUEVA,0.206324043551149,1833.0,38.9664027934811,135.300753828208,135.300753828208,100.660386695122,54.3379861051582,303.671857774925,28.8057312966979,2015-06,Patrimoniales y Mixtas,0.3
1469,78.0,A,ORBIS,0.586201514284624,4673.0,50.5581909370945,80.0322755834616,117.713600304755,75.0273355185548,42.0544483809753,13.0916513024897,43.14103515661,2015-06,Patrimoniales y Mixtas,0.86
1470,79.0,A,PARANÁ,0.589362776218527,4605.0,36.5308038760261,101.46535846386,104.90212468935,88.6490292372122,44.6154062172372,75.6400068189736,9.01910845419568,2015-06,Patrimoniales y Mixtas,0.86
1471,80.0,A,PERSEVERANCIA,0.33137265120129,1693.0,27.5625393846194,121.798869008604,126.059596692094,99.161156524529,64.6570332124639,25.1506557889344,35.9565158182041,2015-06,Patrimoniales y Mixtas,0.48
1472,81.0,A,PREVINCA ,0.0482433446635309,2.0,31.5967260662408,485.983115740526,511.384445912123,276.109821342298,57.8067016801992,57.7924749601382,14.5080252109705,2015-06,Patrimoniales y Mixtas,0.07
1473,82.0,C,PRODUCTORES DE FRUTAS,0.147650886552072,717.0,41.35047599804,91.6983081021734,91.7863120595701,67.2013713359291,46.5895580987575,-68.0510709820312,8.23876264995089,2015-06,Patrimoniales y Mixtas,0.22
1474,83.0,A,PROGRESO ,0.0924309264708834,1204.0,39.9626754807655,83.7400937614685,109.588993844344,79.8911517558321,51.2319710956234,42.4323502145916,8.40494506025853,2015-06,Patrimoniales y Mixtas,0.14
1475,84.0,A,PROVINCIA ,2.57310720173648,9097.0,45.5920414538253,90.953084062492,90.9652106092734,77.967588782304,51.8346150398928,0.665779204697096,124.820139234494,2015-06,Patrimoniales y Mixtas,3.76
1476,85.0,A,PRUDENCIA,0.204599541336706,1466.0,39.9460644997604,132.132776618246,132.132776618246,104.516500164505,50.0211629254294,13.5642853582299,9.28949919750274,2015-06,Patrimoniales y Mixtas,0.3
1477,86.0,A,QBE BUENOS AIRES,2.36251850723877,6610.0,32.0571125220469,130.059746352036,130.059746352036,98.6739152901267,61.6738309741704,47.7241718692484,8.23371860975741,2015-06,Patrimoniales y Mixtas,3.46
1478,87.0,C,RÍO URUGUAY,0.468793572393929,801.0,55.5263892189752,132.56381606092,208.19264447361,109.819250456891,28.1024848253983,95.3208928469598,11.8361713178133,2015-06,Patrimoniales y Mixtas,0.69
1479,88.0,A,ROYAL & SUN ALLIANCE,2.02973710798847,4680.0,51.1236057856727,112.719000024852,112.795650803558,76.0242835146285,45.1793536051183,24.8178141448079,12.7591433322291,2015-06,Patrimoniales y Mixtas,2.97
1480,89.0,C,SAN CRISTÓBAL,3.11175488709149,6540.0,32.1249919534515,201.718474190185,201.718474190185,133.469280932209,65.8946131129605,117.100535770819,37.4536683135775,2015-06,Patrimoniales y Mixtas,4.55
1481,90.0,C,SANCOR,4.33693037071162,3390.0,28.9973513783639,180.112624979019,181.425055811108,148.123424784266,60.9142138743869,78.6848328609136,24.3643260474376,2015-06,Patrimoniales y Mixtas,6.35
1482,91.0,C,SEGUNDA ,2.06775682298612,4855.0,31.8617178273903,190.54281122875,191.398202842626,139.645257231618,61.6797166244304,261.001100019357,123.833049421582,2015-06,Patrimoniales y Mixtas,3.03
1483,92.0,C,SEGURCOOP,0.370095007919342,1986.0,43.9870718482066,223.618956721687,223.842332570542,143.034801850135,53.8643687940684,69.1735023803315,34.5624734726267,2015-06,Patrimoniales y Mixtas,0.54
1484,93.0,C,SEGUROMETAL,0.222781102780217,1324.0,39.0354181328357,137.297458466372,141.7864167775,100.72142662344,55.4694255329606,104.570479674362,493.610191347054,2015-06,Patrimoniales y Mixtas,0.33
1485,94.0,A,SEGUROS MÉDICOS,0.0429308199635408,3220.0,25.4180038594778,91.3679054623447,91.3679054623447,96.465250639587,54.9376140313109,68.6284065387556,38.5038184470163,2015-06,Patrimoniales y Mixtas,0.06
1486,95.0,A,SMG,0.8394845685833,2499.0,61.5729328488907,50.550936486862,81.6255721588257,56.0878227440847,33.4740466327094,178.275334686308,2.87450256928734,2015-06,Patrimoniales y Mixtas,1.23
1487,96.0,A,SMSV ,0.09942099920428,1.0,7.25797604388652,303.424649846929,303.424649846929,134.916145616209,90.4988206267023,18.7207953414953,11.8755542304508,2015-06,Patrimoniales y Mixtas,0.15
1488,97.0,A,SOL NACIENTE,0.140232110947143,18.0,23.525482849539,227.315920786629,247.046769271802,169.937773571525,72.9328791588434,141.750433862532,15.3932410716334,2015-06,Patrimoniales y Mixtas,0.21
1489,98.0,C,SUMICLI,0.00198982715505956,0.0,19.2931701647514,0.0,0.0,0.0,75.5072545839304,356.319333333333,0.0,2015-06,Patrimoniales y Mixtas,0.0
1490,99.0,A,SUPERVIELLE,0.07199523953059,0.0,10.4103538657083,687.560973854674,687.560973854674,676.951165184646,86.4019108917783,142.214657652181,17.0120645309481,2015-06,Patrimoniales y Mixtas,0.11
1491,100.0,A,SURCO,0.0967335824476439,454.0,44.743163109192,115.710623605292,131.692322877178,119.368854596823,37.6686818304708,49.3360657545706,0.0,2015-06,Patrimoniales y Mixtas,0.14
1492,101.0,A,TESTIMONIO ,0.120610018631184,25.0,30.2247420325261,188.385633833386,219.140205852142,114.295132845836,58.799648423501,10.4967326682903,13.030442824897,2015-06,Patrimoniales y Mixtas,0.18
1493,102.0,A,TPC,0.0408558314081375,1634.0,61.5794420669102,79.0629764521395,79.7202169675287,69.6627758119082,33.473666174797,26.0490636363636,89.7595504186653,2015-06,Patrimoniales y Mixtas,0.06
1494,103.0,A,TRAYECTORIA SEGUROS,0.00103843478316837,2.0,18.9929310926353,0.0,0.0,991.881341536677,76.6972591674639,84.4504166666667,197.515196515197,2015-06,Patrimoniales y Mixtas,0.0
1495,104.0,C,TRIUNFO,0.230138232882586,1296.0,37.7088175947171,186.105790321366,196.321281163692,182.01494139473,56.9397371847938,276.576155942118,35.5569678281015,2015-06,Patrimoniales y Mixtas,0.34
1496,105.0,A,TUTELAR,0.00485259730785109,0.0,32.5199634241163,748.404509934661,748.404509934661,372.727960564439,62.1817502828072,30.8204761904762,17.8532149156613,2015-06,Patrimoniales y Mixtas,0.01
1497,106.0,A,VICTORIA,0.256951979168827,1232.0,42.6492690993389,138.237159712219,140.540913169854,98.8073749840491,51.1078476501325,187.654872226847,6.04508363094859,2015-06,Patrimoniales y Mixtas,0.38
1498,107.0,A,VIRGINIA,0.269915866084334,6.0,18.7277244292693,0.0,0.0,147.619451792742,78.4599177272524,146.566162942871,31.4869416292388,2015-06,Patrimoniales y Mixtas,0.39
1499,108.0,A,WARRANTY,6.918324297632e-05,0.0,69.0847652322928,0.0,0.0,0.0,29.375086408922,-38.2672,58.2889508539561,2015-06,Patrimoniales y Mixtas,0.0
1500,109.0,A,XL INSURANCE,0.0,31.0,8.61998617557026,567.660240091767,567.660240091767,567.660240091767,55.3524242125012,116.935666666667,106.889236855118,2015-06,Patrimoniales y Mixtas,0.0
1501,110.0,A,ZURICH,2.22394103956014,4098.0,40.400719826297,130.655636173462,131.538769870227,100.63168404477,55.8193532724454,81.6899322947575,3.44658444680764,2015-06,Patrimoniales y Mixtas,3.25
1502,111.0,A,ZURICH SANTANDER,0.730911738960351,89.0,30.5406305983522,489.247730467006,489.247730467006,369.047245004185,64.1265161956646,50.2650648868314,9.11385919955978,2015-06,Patrimoniales y Mixtas,1.07
1503,1.0,A,ACE,0.657760843235723,393.0,54.0623493937148,188.359840270754,188.359840270754,109.050592118046,31.4880490189941,64.9071962662042,86.7636713236263,2015-03,Patrimoniales y Mixtas,0.96
1504,2.0,A,AFIANZADORA,0.0916484454840716,18.0,65.4153205378586,476.819651209495,476.819651209495,157.477375935314,30.4267185646593,11.3694200565205,0.0,2015-03,Patrimoniales y Mixtas,0.13
1505,3.0,C,AGROSALTA,0.0762333999990612,1901.0,66.6739047072846,148.962036613405,149.554755497036,132.870916850883,30.0192487195084,0.0,41.9387606209692,2015-03,Patrimoniales y Mixtas,0.11
1506,4.0,A,ALBA,0.0537368970024059,49.0,65.7198262257233,318.059933210809,332.416725510622,180.308432761711,28.4988898486501,416.211050431031,24.7481423479417,2015-03,Patrimoniales y Mixtas,0.08
1507,5.0,A,ALLIANZ,3.18938197999744,2161.0,60.8707186557071,136.86391232631,137.064787219502,82.7172998872002,34.0506211275924,1.716202761925,1.82245624005168,2015-03,Patrimoniales y Mixtas,4.66
1508,6.0,A,ANTÁRTIDA,0.0779723000242298,867.0,57.428125577431,33.4281823816218,77.7207390430209,72.0676482337154,36.7452224826835,0.368857526418001,1.2375803775172,2015-03,Patrimoniales y Mixtas,0.11
1509,7.0,A,ARGOS,0.0607605742082942,1528.0,14.2462945215631,113.80820667027,114.670385946557,106.110610159107,82.6681383390203,141.1138,20.922882974636,2015-03,Patrimoniales y Mixtas,0.09
1510,8.0,A,ASEGURADORA FEDERAL ,0.763197605089412,6124.0,67.3464658222368,96.6651891971479,98.7998682223579,65.2437899202334,19.5953998756063,-70.325748426458,8.76489380318632,2015-03,Patrimoniales y Mixtas,1.12
1511,9.0,A,ASEGURADORA TOTAL,0.17052799346346,332.0,18.2459365383414,109.368449392315,112.736007769704,104.078853567574,76.339874180786,10.3026706716241,20.0866030953246,2015-03,Patrimoniales y Mixtas,0.25
1512,10.0,A,ASEGURADORES DE CAUCIONES,0.103275801992716,91.0,63.805518148286,306.191596158069,327.370636083722,115.264601906509,27.0526480075043,86.8317068794999,1.4039445363298,2015-03,Patrimoniales y Mixtas,0.15
1513,11.0,C,ASOCIACIÓN MUTUAL DAN,0.0115748634589443,0.0,6.73588290329528,0.0,0.0,0.0,77.3797596803487,261.672017208393,0.0,2015-03,Patrimoniales y Mixtas,0.02
1514,12.0,A,ASOCIART RC,0.00997956230789884,11.0,11.2576341634594,392.071346164554,392.071346164554,304.906094289,88.3833649010541,367.062510344828,26.3625057301203,2015-03,Patrimoniales y Mixtas,0.01
1515,13.0,A,ASSEKURANSA,0.0197282087751213,2.0,37.1789214297524,0.0,0.0,613.528460940912,43.116036819423,0.493955555555556,132.447642006931,2015-03,Patrimoniales y Mixtas,0.03
1516,14.0,A,ASSURANT,1.16903273443003,40.0,48.6435105231437,411.479774156041,411.479774156041,143.669044053167,48.0606493993681,19.222874442859,37.3341851954121,2015-03,Patrimoniales y Mixtas,1.71
1517,15.0,A,BBVA CONSOLIDAR ,0.805413820282675,224.0,42.6749711605634,384.028257254462,385.062426626494,160.887407052053,56.4261801311231,118.562381405022,101.218976450679,2015-03,Patrimoniales y Mixtas,1.18
1518,16.0,A,BENEFICIO ,0.0237601732675326,2.0,57.7509655294204,391.882277425857,391.882277425857,170.911244059544,24.5343189315389,66.6965313747983,12.1510572535937,2015-03,Patrimoniales y Mixtas,0.03
1519,17.0,A,BERKLEY,0.63739176473419,652.0,26.804233402601,329.344036973029,332.74653199963,231.984011276411,71.1164831684951,280.915196603698,29.8144002409922,2015-03,Patrimoniales y Mixtas,0.93
1520,18.0,C,BERNARDINO RIVADAVIA,2.40772610860215,7453.0,42.7698627546285,128.422827212069,128.935881761352,89.9224932989596,51.8999208085849,103.509557429333,132.144984291478,2015-03,Patrimoniales y Mixtas,3.52
1521,19.0,A,BHN,0.146763493772081,5.0,44.3426210050415,716.663851533453,716.663851533453,200.975229600928,51.7610490444092,106.501494589247,2.44092196317569,2015-03,Patrimoniales y Mixtas,0.21
1522,20.0,A,BOSTON,0.512921477579298,2219.0,54.1357452274232,126.635547626986,128.42730441566,87.2745191883812,27.8943259092176,-50.7431347484196,6.31258139638063,2015-03,Patrimoniales y Mixtas,0.75
1523,21.0,A,BRADESCO,0.0,35.0,12.6370780459252,295.034713343529,295.034713343529,295.034713343529,79.3179768941974,81.3973333333333,14.9854063110863,2015-03,Patrimoniales y Mixtas,0.0
1524,22.0,O,CAJA DE TUCUMÁN,0.215174303334764,761.0,8.16899622994187,168.036286628981,168.036286628981,148.617348914655,82.3882747140012,111.082542216454,44.4168832415916,2015-03,Patrimoniales y Mixtas,0.31
1525,23.0,A,CAJA GENERALES,5.2983779803251,14127.0,23.498264571034,123.925912723383,126.863438406208,113.607133276497,67.9639808012694,26.8377396887651,12.2926284507099,2015-03,Patrimoniales y Mixtas,7.75
1526,24.0,A,CALEDONIA,0.054397721856514,10.0,80.0167686183935,75.2651390125965,75.2651390125965,26.2451270640242,4.74525294627042,-73.2679,2.12745937293825,2015-03,Patrimoniales y Mixtas,0.08
1527,25.0,A,CAMINOS PROTEGIDOS,0.0183459552003225,25.0,10.806241127035,468.214278689864,468.214278689864,366.978598383276,66.7525625716717,87.9893944444444,0.0,2015-03,Patrimoniales y Mixtas,0.03
1528,26.0,A,CARDIF ,1.34160182750811,64.0,31.5993356744489,644.618679847385,644.618679847385,270.623093398129,64.2371894227265,60.2951164470158,17.6687139778511,2015-03,Patrimoniales y Mixtas,1.96
1529,27.0,A,CARUSO,0.339104475093273,237.0,5.65445719586793,617.146125568596,617.146125568596,529.122670222045,90.2094093457964,334.998752087688,45.2733118725504,2015-03,Patrimoniales y Mixtas,0.5
1530,28.0,A,CESCE,0.00381135438085947,4.0,49.5956615519602,408.754355111381,408.754355111381,259.520130530822,35.3170007100041,146.741733333333,3.22800009183369,2015-03,Patrimoniales y Mixtas,0.01
1531,29.0,A,CHUBB,0.408824815019602,191.0,38.5040956051162,489.455292853387,489.455292853387,170.842961426657,55.2603951618232,386.004035395828,103.466352706192,2015-03,Patrimoniales y Mixtas,0.6
1532,30.0,A,CNP ,0.374253749735153,30.0,12.339961623086,0.0,0.0,199.231236523042,83.6678641323929,23.6713239465664,14.3825013323801,2015-03,Patrimoniales y Mixtas,0.55
1533,31.0,E,COFACE,0.0434022089664922,3.0,40.4585454468148,324.657659690856,324.657659690856,136.683080591478,51.2063322575945,294.73039136065,18.470561079336,2015-03,Patrimoniales y Mixtas,0.06
1534,32.0,A,COLON,0.0874379724758772,0.0,42.7898454540052,372.678734215144,372.678734215144,359.914951032654,44.5170800620918,32.7139736386981,2.62395603360216,2015-03,Patrimoniales y Mixtas,0.13
1535,33.0,A,COMARSEG,4.39616454841879e-05,0.0,20.2484331529259,0.0,0.0,0.0,60.1327241295158,89.8711,0.0,2015-03,Patrimoniales y Mixtas,0.0
1536,34.0,A,CONFLUENCIA,3.48257027865233e-07,0.0,4.21618771944012,0.0,0.0,0.0,94.9559288697374,63.8124333333333,69.2141050375134,2015-03,Patrimoniales y Mixtas,0.0
1537,35.0,A,CONSTRUCCIÓN,0.00440052579796775,150.0,31.3637465663821,261.398299829446,269.006705254003,257.677454199609,67.4646841573009,11.929425,3.41870566634672,2015-03,Patrimoniales y Mixtas,0.01
1538,36.0,C,COOP. MUTUAL PATRONAL,0.537349548890471,640.0,38.8298429977332,215.742006995997,216.658177823655,124.825748766559,56.3497497091015,46.6517622802847,108.753454209568,2015-03,Patrimoniales y Mixtas,0.79
1539,37.0,C,COPAN,0.085605043053185,631.0,36.1692113450263,140.19920006623,143.098633851371,106.117052330211,53.2141237025741,241.260394489051,46.36082196838,2015-03,Patrimoniales y Mixtas,0.13
1540,38.0,A,COSENA,0.0281751651266578,3.0,44.8728298407826,486.794438169419,486.794438169419,180.506936487386,32.0024451257811,4.29467222222222,0.0,2015-03,Patrimoniales y Mixtas,0.04
1541,39.0,A,CREDITO Y CAUCION,0.0370670698374294,0.0,50.9321300667171,879.15945312521,879.15945312521,270.304564874348,46.4205487200659,77.2404802473508,0.0,2015-03,Patrimoniales y Mixtas,0.05
1542,40.0,A,CRÉDITOS Y GARANTÍAS,0.126705366826995,52.0,54.1736943955454,139.229260448433,139.825728671493,111.907318900338,42.2026486810429,410.286393333333,9.07340370591959,2015-03,Patrimoniales y Mixtas,0.19
1543,41.0,C,DULCE,0.0199542606259752,0.0,16.1393774220947,0.0,0.0,0.0,77.1316950930754,143.081210374357,0.0,2015-03,Patrimoniales y Mixtas,0.03
1544,42.0,A,EQUITATIVA DEL PLATA,0.214603986910331,531.0,49.114461244397,122.620531227633,127.148743456273,79.9656912273924,36.0901414712581,119.237246090548,10.839378441169501,2015-03,Patrimoniales y Mixtas,0.31
1545,43.0,A,ESCUDO ,0.232789409908275,1044.0,55.8359917444924,77.7821104075465,84.2181399735245,77.6201444715987,20.6058317100935,12.8257530758944,8.0063746202239,2015-03,Patrimoniales y Mixtas,0.34
1546,44.0,A,EUROAMÉRICA,0.000552552637111622,0.0,15.8900102220615,0.0,0.0,0.0,84.0782221598898,10.7247555555556,0.0,2015-03,Patrimoniales y Mixtas,0.0
1547,45.0,A,FED. PATRONAL ,6.45979050540732,20080.0,21.2848759193223,157.179351589746,157.374620006396,124.955400874352,73.9066815503853,21.8390287289735,66.4091312585984,2015-03,Patrimoniales y Mixtas,9.45
1548,46.0,A,FIANZAS Y CRÉDITO,0.124956982602101,7.0,73.9016666247229,653.406217818866,653.406217818866,124.901008344648,14.7271760484936,133.080969230769,0.0,2015-03,Patrimoniales y Mixtas,0.18
1549,47.0,A,GALICIA,1.32871779980188,51.0,41.5013081674234,380.344833817182,380.344833817182,223.448262535424,53.682316461794,17.3254799054328,20.8058194081884,2015-03,Patrimoniales y Mixtas,1.94
1550,48.0,A,GENERALI ,0.506320979096536,2238.0,55.561344502346,157.847077467868,157.847077467868,88.0809097091661,33.5932467052768,141.766898965253,3.80864151433115,2015-03,Patrimoniales y Mixtas,0.74
1551,49.0,A,HAMBURGO,0.129562482664036,234.0,32.3795382157358,211.052595528505,211.840254275512,160.126182989775,42.2197072395436,71.1163845741523,87.033644774608,2015-03,Patrimoniales y Mixtas,0.19
1552,50.0,A,HANSEATICA,0.0379432032595652,3.0,48.0632759520067,236.282796816292,236.282796816292,145.896242151727,36.5897695922188,125.364472361664,31.4875733455789,2015-03,Patrimoniales y Mixtas,0.06
1553,51.0,A,HDI,0.527813450831089,3085.0,46.7886597811674,191.309110913068,194.073745327478,110.116128259506,50.2521920252074,42.4357482645846,14.2117325126303,2015-03,Patrimoniales y Mixtas,0.77
1554,52.0,A,HOLANDO SUDAMERICANA,0.736834607015818,3205.0,42.8161223306656,109.115462180255,111.185363515338,82.3871883908185,50.7814970780323,6.34090892658823,8.48701716014236,2015-03,Patrimoniales y Mixtas,1.08
1555,53.0,A,HORIZONTE,0.285426105809783,5401.0,70.3497458628125,44.0055064829601,50.9594620374581,49.6002755809602,21.010269695542,-271.041302828965,2.93088984301507,2015-03,Patrimoniales y Mixtas,0.42
